user_id,transaction_id,transaction_date,amount,category,payment_method,loan_status,risk_score,month
14,123859,2023-11-04,4827.45,Healthcare,Debit Card,Fully Paid,0.4,2023-11
14,191348,2023-11-05,3027.57,Groceries,Debit Card,Fully Paid,0.4,2023-11
14,761800,2023-12-01,4525.43,Shopping,Mobile Wallet,Fully Paid,0.4,2023-12
14,212894,2023-05-11,734.82,Loan Payment,Debit Card,Fully Paid,0.4,2023-05
14,493822,2023-04-18,1015.94,Entertainment,Crypto,Fully Paid,0.4,2023-04
14,860050,2023-08-24,899.07,Entertainment,Credit Card,Fully Paid,0.4,2023-08
15,685158,2023-10-19,3865.59,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-10
15,823356,2023-06-12,2599.5,Healthcare,Credit Card,Fully Paid,0.2,2023-06
15,758400,2023-10-14,4575.21,Entertainment,Crypto,Fully Paid,0.2,2023-10
15,203175,2023-09-20,3682.79,Loan Payment,Debit Card,Fully Paid,0.2,2023-09
15,802954,2023-04-30,4858.95,Bills,Crypto,Fully Paid,0.2,2023-04
15,688170,2023-05-10,4305.79,Bills,Credit Card,Fully Paid,0.2,2023-05
15,980139,2023-02-15,4195.25,Bills,Mobile Wallet,Fully Paid,0.2,2023-02
15,179631,2023-07-07,3747.66,Bills,Crypto,Fully Paid,0.2,2023-07
15,117623,2023-11-18,1241.92,Bills,Credit Card,Fully Paid,0.2,2023-11
15,984639,2023-10-13,2729.81,Shopping,Credit Card,Fully Paid,0.2,2023-10
15,720232,2023-12-23,1494.82,Groceries,Crypto,Fully Paid,0.2,2023-12
15,484355,2023-08-17,3198.74,Groceries,Debit Card,Fully Paid,0.2,2023-08
15,836272,2023-09-19,4974.62,Loan Payment,Debit Card,Fully Paid,0.2,2023-09
15,506878,2023-10-17,275.54,Loan Payment,Crypto,Fully Paid,0.2,2023-10
15,119204,2023-05-22,4598.3,Loan Payment,Debit Card,Fully Paid,0.2,2023-05
15,231793,2023-04-26,363.62,Bills,Credit Card,Fully Paid,0.2,2023-04
15,463188,2023-05-24,453.38,Bills,Crypto,Fully Paid,0.2,2023-05
15,787741,2023-12-29,387.96,Healthcare,Debit Card,Fully Paid,0.2,2023-12
15,647654,2023-08-30,833.11,Entertainment,Credit Card,Fully Paid,0.2,2023-08
15,949590,2023-06-03,1699.57,Healthcare,Credit Card,Fully Paid,0.2,2023-06
15,479978,2023-09-25,4710.23,Shopping,Mobile Wallet,Fully Paid,0.2,2023-09
15,349011,2023-06-19,3213.78,Entertainment,Bank Transfer,Fully Paid,0.2,2023-06
15,461727,2023-08-20,3287.68,Entertainment,Credit Card,Fully Paid,0.2,2023-08
15,538458,2023-12-06,2273.48,Bills,Bank Transfer,Fully Paid,0.2,2023-12
15,254537,2023-09-17,3291.94,Groceries,Bank Transfer,Fully Paid,0.2,2023-09
15,429981,2023-11-10,3154.23,Healthcare,Credit Card,Fully Paid,0.2,2023-11
15,479866,2023-10-10,3207.43,Bills,Credit Card,Fully Paid,0.2,2023-10
15,122236,2023-04-23,2428.64,Loan Payment,Credit Card,Fully Paid,0.2,2023-04
15,849121,2023-10-04,3275.23,Bills,Credit Card,Fully Paid,0.2,2023-10
15,101762,2023-04-24,147.72,Shopping,Crypto,Fully Paid,0.2,2023-04
15,389385,2023-04-19,4091.47,Bills,Mobile Wallet,Fully Paid,0.2,2023-04
15,465400,2023-07-24,1485.42,Groceries,Credit Card,Fully Paid,0.2,2023-07
15,833873,2023-03-24,69.2,Bills,Credit Card,Fully Paid,0.2,2023-03
15,247087,2023-09-02,3672.34,Healthcare,Credit Card,Fully Paid,0.2,2023-09
15,817231,2023-12-11,4225.04,Shopping,Bank Transfer,Fully Paid,0.2,2023-12
15,289304,2023-09-20,1108.29,Groceries,Crypto,Fully Paid,0.2,2023-09
15,529318,2023-07-17,72.91,Loan Payment,Crypto,Fully Paid,0.2,2023-07
15,232277,2023-08-18,2813.98,Entertainment,Debit Card,Fully Paid,0.2,2023-08
15,767364,2023-01-12,1439.28,Healthcare,Crypto,Fully Paid,0.2,2023-01
15,209573,2023-09-06,1903.77,Loan Payment,Crypto,Fully Paid,0.2,2023-09
15,553452,2023-04-02,951.54,Shopping,Credit Card,Fully Paid,0.2,2023-04
15,848537,2023-09-19,2277.59,Bills,Crypto,Fully Paid,0.2,2023-09
15,230869,2023-03-28,3072.88,Entertainment,Debit Card,Fully Paid,0.2,2023-03
15,386210,2023-09-01,2520.21,Healthcare,Bank Transfer,Fully Paid,0.2,2023-09
15,792242,2023-02-15,2679.41,Shopping,Bank Transfer,Fully Paid,0.2,2023-02
15,324569,2023-12-12,1591.13,Bills,Bank Transfer,Fully Paid,0.2,2023-12
15,769740,2023-06-14,229.53,Entertainment,Credit Card,Fully Paid,0.2,2023-06
16,356071,2023-07-17,1939.75,Bills,Bank Transfer,Charged Off,0.9,2023-07
16,303593,2023-04-23,3341.59,Loan Payment,Credit Card,Charged Off,0.9,2023-04
16,181456,2023-01-12,1336.99,Groceries,Mobile Wallet,Charged Off,0.9,2023-01
16,115032,2023-05-01,3670.87,Entertainment,Bank Transfer,Charged Off,0.9,2023-05
16,273937,2023-10-06,2831.36,Groceries,Credit Card,Charged Off,0.9,2023-10
16,481269,2023-03-07,4874.09,Entertainment,Mobile Wallet,Charged Off,0.9,2023-03
16,491134,2023-12-14,2410.05,Loan Payment,Mobile Wallet,Charged Off,0.9,2023-12
16,217671,2023-04-17,821.26,Groceries,Mobile Wallet,Charged Off,0.9,2023-04
16,926292,2023-08-02,3325.65,Loan Payment,Debit Card,Charged Off,0.9,2023-08
16,380971,2023-05-24,1010.59,Loan Payment,Debit Card,Charged Off,0.9,2023-05
16,196817,2023-04-01,4050.66,Entertainment,Bank Transfer,Charged Off,0.9,2023-04
16,635701,2023-10-09,2019.1,Groceries,Mobile Wallet,Charged Off,0.9,2023-10
16,606023,2023-01-27,3984.6,Bills,Bank Transfer,Charged Off,0.9,2023-01
16,478946,2023-11-06,2179.85,Loan Payment,Credit Card,Charged Off,0.9,2023-11
16,675644,2023-10-29,944.82,Groceries,Debit Card,Charged Off,0.9,2023-10
16,823577,2023-07-22,1897.09,Entertainment,Credit Card,Charged Off,0.9,2023-07
16,221752,2023-01-23,159.51,Healthcare,Mobile Wallet,Charged Off,0.9,2023-01
16,945921,2023-01-23,2758.85,Loan Payment,Crypto,Charged Off,0.9,2023-01
16,429201,2023-10-29,3419.96,Loan Payment,Mobile Wallet,Charged Off,0.9,2023-10
16,800839,2023-09-08,4122.12,Loan Payment,Debit Card,Charged Off,0.9,2023-09
16,885043,2023-08-09,174.03,Bills,Credit Card,Charged Off,0.9,2023-08
16,372699,2023-12-17,522.47,Healthcare,Credit Card,Charged Off,0.9,2023-12
16,241146,2023-01-15,4331.51,Entertainment,Debit Card,Charged Off,0.9,2023-01
16,459984,2023-05-19,4095.09,Shopping,Debit Card,Charged Off,0.9,2023-05
16,486541,2023-11-04,1948.91,Shopping,Crypto,Charged Off,0.9,2023-11
16,149647,2023-03-15,1635.29,Groceries,Credit Card,Charged Off,0.9,2023-03
16,805655,2023-07-18,2264.46,Loan Payment,Mobile Wallet,Charged Off,0.9,2023-07
16,418713,2023-07-14,4070.71,Shopping,Debit Card,Charged Off,0.9,2023-07
16,220672,2023-10-22,1334.83,Shopping,Mobile Wallet,Charged Off,0.9,2023-10
16,395207,2023-09-02,2253.75,Shopping,Debit Card,Charged Off,0.9,2023-09
16,338620,2023-08-17,958.95,Healthcare,Credit Card,Charged Off,0.9,2023-08
16,952742,2023-08-10,1736.85,Healthcare,Crypto,Charged Off,0.9,2023-08
16,942923,2023-02-10,747.12,Shopping,Debit Card,Charged Off,0.9,2023-02
16,779108,2023-07-24,1897.18,Shopping,Bank Transfer,Charged Off,0.9,2023-07
16,351539,2023-12-17,144.23,Bills,Credit Card,Charged Off,0.9,2023-12
16,815658,2023-12-10,4575.52,Loan Payment,Credit Card,Charged Off,0.9,2023-12
16,147196,2023-11-08,512.48,Groceries,Debit Card,Charged Off,0.9,2023-11
16,841222,2023-11-30,290.94,Healthcare,Mobile Wallet,Charged Off,0.9,2023-11
16,843838,2023-02-02,4847.77,Healthcare,Credit Card,Charged Off,0.9,2023-02
16,167142,2023-08-05,4407.49,Loan Payment,Crypto,Charged Off,0.9,2023-08
17,199567,2023-09-01,3503.12,Healthcare,Crypto,Current,0.4,2023-09
17,425933,2023-07-17,4177.31,Loan Payment,Credit Card,Current,0.4,2023-07
17,232915,2023-08-13,1600.22,Shopping,Credit Card,Current,0.4,2023-08
17,764434,2023-04-04,3566.15,Entertainment,Mobile Wallet,Current,0.4,2023-04
17,235964,2023-07-16,411.13,Shopping,Bank Transfer,Current,0.4,2023-07
17,136707,2023-02-01,4264.62,Shopping,Crypto,Current,0.4,2023-02
17,479051,2023-06-20,3255.2,Loan Payment,Credit Card,Current,0.4,2023-06
17,272065,2023-02-06,4507.68,Entertainment,Crypto,Current,0.4,2023-02
17,364340,2023-04-08,2938.48,Shopping,Mobile Wallet,Current,0.4,2023-04
17,236303,2023-10-29,1366.32,Groceries,Mobile Wallet,Current,0.4,2023-10
17,365133,2023-08-11,1178.66,Loan Payment,Bank Transfer,Current,0.4,2023-08
17,590341,2023-09-16,4078.2,Healthcare,Credit Card,Current,0.4,2023-09
18,362656,2023-11-08,1549.96,Entertainment,Debit Card,Charged Off,1.0,2023-11
18,445613,2023-01-30,4626.02,Bills,Crypto,Charged Off,1.0,2023-01
18,861760,2023-12-22,472.61,Bills,Mobile Wallet,Charged Off,1.0,2023-12
18,578704,2023-01-04,2615.55,Bills,Debit Card,Charged Off,1.0,2023-01
18,783740,2023-10-12,4120.21,Healthcare,Bank Transfer,Charged Off,1.0,2023-10
18,638019,2023-12-12,1219.63,Entertainment,Mobile Wallet,Charged Off,1.0,2023-12
18,659264,2023-07-10,1058.66,Loan Payment,Bank Transfer,Charged Off,1.0,2023-07
18,614608,2023-03-03,165.94,Shopping,Bank Transfer,Charged Off,1.0,2023-03
18,207210,2023-12-24,2682.67,Shopping,Bank Transfer,Charged Off,1.0,2023-12
18,204614,2023-05-18,166.16,Healthcare,Debit Card,Charged Off,1.0,2023-05
18,981237,2023-04-01,4490.57,Healthcare,Crypto,Charged Off,1.0,2023-04
18,997707,2023-02-21,4386.93,Bills,Mobile Wallet,Charged Off,1.0,2023-02
19,695150,2023-06-20,3576.98,Bills,Mobile Wallet,Current,0.4,2023-06
19,212615,2023-07-11,2667.85,Shopping,Crypto,Current,0.4,2023-07
19,874259,2023-01-13,1447.12,Groceries,Mobile Wallet,Current,0.4,2023-01
19,905511,2023-03-23,3618.99,Healthcare,Crypto,Current,0.4,2023-03
19,440753,2023-04-07,1717.24,Bills,Crypto,Current,0.4,2023-04
19,382258,2023-07-04,4636.77,Entertainment,Crypto,Current,0.4,2023-07
19,271794,2023-06-23,114.37,Healthcare,Credit Card,Current,0.4,2023-06
19,651961,2023-03-16,4008.34,Entertainment,Debit Card,Current,0.4,2023-03
19,398760,2023-09-15,373.48,Groceries,Debit Card,Current,0.4,2023-09
19,537565,2023-01-30,4044.36,Groceries,Crypto,Current,0.4,2023-01
19,685009,2023-03-18,2833.35,Groceries,Credit Card,Current,0.4,2023-03
19,894678,2023-07-27,3172.28,Healthcare,Debit Card,Current,0.4,2023-07
19,426106,2023-05-20,828.42,Bills,Crypto,Current,0.4,2023-05
19,889484,2023-10-20,1602.75,Bills,Credit Card,Current,0.4,2023-10
19,695744,2023-06-12,2816.87,Healthcare,Mobile Wallet,Current,0.4,2023-06
19,339955,2023-10-09,4747.44,Healthcare,Mobile Wallet,Current,0.4,2023-10
19,298961,2023-05-06,3843.13,Bills,Credit Card,Current,0.4,2023-05
19,722285,2023-06-13,523.91,Loan Payment,Debit Card,Current,0.4,2023-06
19,835745,2023-06-02,1894.43,Healthcare,Mobile Wallet,Current,0.4,2023-06
19,323704,2023-10-07,2917.38,Loan Payment,Mobile Wallet,Current,0.4,2023-10
19,346043,2023-01-27,1826.28,Loan Payment,Bank Transfer,Current,0.4,2023-01
19,817302,2023-05-29,4957.55,Loan Payment,Credit Card,Current,0.4,2023-05
19,302195,2023-11-02,3010.51,Healthcare,Crypto,Current,0.4,2023-11
19,770631,2023-11-29,2581.39,Shopping,Bank Transfer,Current,0.4,2023-11
19,438159,2023-07-06,2695.74,Groceries,Crypto,Current,0.4,2023-07
19,321153,2023-04-11,1884.88,Loan Payment,Credit Card,Current,0.4,2023-04
19,596057,2023-11-09,4444.52,Loan Payment,Credit Card,Current,0.4,2023-11
19,265534,2023-09-13,2942.59,Healthcare,Crypto,Current,0.4,2023-09
19,655456,2023-07-25,3711.01,Groceries,Bank Transfer,Current,0.4,2023-07
19,919015,2023-12-10,3256.65,Shopping,Credit Card,Current,0.4,2023-12
19,615300,2023-10-06,778.08,Loan Payment,Debit Card,Current,0.4,2023-10
19,187705,2023-03-05,575.1,Bills,Crypto,Current,0.4,2023-03
19,993816,2023-06-03,4338.61,Shopping,Credit Card,Current,0.4,2023-06
19,161582,2023-08-03,3960.98,Entertainment,Credit Card,Current,0.4,2023-08
19,999842,2023-05-15,2447.64,Entertainment,Bank Transfer,Current,0.4,2023-05
19,166193,2023-08-15,3810.21,Entertainment,Crypto,Current,0.4,2023-08
19,977078,2023-09-19,2032.16,Groceries,Debit Card,Current,0.4,2023-09
19,982560,2023-11-16,3331.71,Bills,Mobile Wallet,Current,0.4,2023-11
19,666799,2023-03-04,2562.72,Loan Payment,Credit Card,Current,0.4,2023-03
19,724388,2023-10-25,1035.7,Bills,Mobile Wallet,Current,0.4,2023-10
19,676120,2023-05-06,1101.37,Loan Payment,Mobile Wallet,Current,0.4,2023-05
20,863338,2023-04-27,2260.93,Healthcare,Crypto,Current,0.4,2023-04
20,453649,2023-01-15,3209.95,Loan Payment,Debit Card,Current,0.4,2023-01
20,679882,2023-01-24,3587.79,Groceries,Debit Card,Current,0.4,2023-01
20,356172,2023-04-28,2035.85,Loan Payment,Mobile Wallet,Current,0.4,2023-04
20,138559,2023-10-26,4080.32,Loan Payment,Debit Card,Current,0.4,2023-10
21,925106,2023-11-03,3397.23,Shopping,Credit Card,Current,0.4,2023-11
21,791458,2023-11-20,2884.4,Loan Payment,Bank Transfer,Current,0.4,2023-11
21,649179,2023-01-15,261.23,Entertainment,Credit Card,Current,0.4,2023-01
21,329790,2023-02-06,3081.75,Entertainment,Credit Card,Current,0.4,2023-02
21,627013,2023-04-12,557.68,Groceries,Crypto,Current,0.4,2023-04
21,910465,2023-12-25,3835.93,Groceries,Crypto,Current,0.4,2023-12
21,145930,2023-11-01,4723.76,Groceries,Debit Card,Current,0.4,2023-11
21,801682,2023-01-15,3786.68,Healthcare,Debit Card,Current,0.4,2023-01
21,873748,2023-07-27,4053.19,Healthcare,Debit Card,Current,0.4,2023-07
21,640583,2023-08-07,3855.49,Bills,Mobile Wallet,Current,0.4,2023-08
21,815290,2023-06-02,4488.41,Shopping,Debit Card,Current,0.4,2023-06
21,491242,2023-03-16,1783.04,Entertainment,Debit Card,Current,0.4,2023-03
21,765676,2023-02-13,2754.93,Bills,Bank Transfer,Current,0.4,2023-02
21,630068,2023-11-13,3435.4,Entertainment,Credit Card,Current,0.4,2023-11
21,275113,2023-11-28,1816.57,Shopping,Mobile Wallet,Current,0.4,2023-11
21,894878,2023-05-14,2913.54,Loan Payment,Credit Card,Current,0.4,2023-05
21,169955,2023-12-28,3741.21,Shopping,Debit Card,Current,0.4,2023-12
21,174499,2023-06-01,3862.61,Groceries,Mobile Wallet,Current,0.4,2023-06
21,513626,2024-01-01,1806.34,Loan Payment,Mobile Wallet,Current,0.4,2024-01
21,102520,2023-09-25,1794.65,Entertainment,Credit Card,Current,0.4,2023-09
21,135759,2023-10-12,1148.46,Shopping,Crypto,Current,0.4,2023-10
21,458630,2023-10-08,3792.15,Shopping,Crypto,Current,0.4,2023-10
21,546612,2023-10-25,529.46,Shopping,Mobile Wallet,Current,0.4,2023-10
21,829461,2023-03-28,73.66,Healthcare,Crypto,Current,0.4,2023-03
21,651123,2023-05-24,4500.07,Loan Payment,Debit Card,Current,0.4,2023-05
21,157802,2023-06-18,4312.93,Shopping,Crypto,Current,0.4,2023-06
21,142136,2023-07-11,3621.57,Shopping,Debit Card,Current,0.4,2023-07
21,198389,2023-02-25,4322.99,Loan Payment,Bank Transfer,Current,0.4,2023-02
21,520451,2023-01-12,2248.46,Bills,Crypto,Current,0.4,2023-01
21,687714,2023-06-03,1126.58,Entertainment,Bank Transfer,Current,0.4,2023-06
21,221464,2023-11-10,1787.7,Healthcare,Bank Transfer,Current,0.4,2023-11
21,629998,2023-06-08,2871.9,Shopping,Crypto,Current,0.4,2023-06
21,523523,2023-01-02,3694.65,Groceries,Mobile Wallet,Current,0.4,2023-01
21,205916,2023-09-23,2068.74,Shopping,Crypto,Current,0.4,2023-09
21,717001,2023-12-01,4108.05,Bills,Debit Card,Current,0.4,2023-12
21,774155,2023-11-13,1984.43,Bills,Debit Card,Current,0.4,2023-11
21,165268,2023-05-28,4191.79,Bills,Debit Card,Current,0.4,2023-05
21,856060,2023-07-08,1923.92,Shopping,Crypto,Current,0.4,2023-07
21,185491,2023-10-17,3988.51,Shopping,Debit Card,Current,0.4,2023-10
21,178785,2023-08-10,4669.42,Bills,Debit Card,Current,0.4,2023-08
21,492078,2023-11-03,4351.51,Groceries,Mobile Wallet,Current,0.4,2023-11
21,739311,2023-01-11,2900.37,Healthcare,Bank Transfer,Current,0.4,2023-01
21,957105,2023-10-29,4654.45,Groceries,Crypto,Current,0.4,2023-10
21,208228,2023-11-07,4600.37,Healthcare,Mobile Wallet,Current,0.4,2023-11
21,456917,2023-07-29,2226.88,Healthcare,Credit Card,Current,0.4,2023-07
21,406517,2023-05-01,633.87,Bills,Debit Card,Current,0.4,2023-05
21,791239,2023-09-15,4685.56,Healthcare,Credit Card,Current,0.4,2023-09
21,367655,2023-12-24,2815.13,Entertainment,Bank Transfer,Current,0.4,2023-12
21,275311,2023-01-26,3631.51,Groceries,Mobile Wallet,Current,0.4,2023-01
21,501115,2023-06-25,1808.65,Bills,Mobile Wallet,Current,0.4,2023-06
22,208403,2023-09-04,1582.87,Groceries,Credit Card,Fully Paid,0.2,2023-09
22,799005,2023-06-23,1992.94,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-06
22,663760,2023-02-26,1816.2,Shopping,Debit Card,Fully Paid,0.2,2023-02
22,537942,2023-05-23,1235.36,Bills,Credit Card,Fully Paid,0.2,2023-05
22,970120,2023-06-09,434.77,Entertainment,Debit Card,Fully Paid,0.2,2023-06
22,249103,2023-09-02,3593.91,Shopping,Crypto,Fully Paid,0.2,2023-09
22,130856,2023-03-21,1321.4,Bills,Debit Card,Fully Paid,0.2,2023-03
22,867351,2023-10-29,3441.56,Entertainment,Debit Card,Fully Paid,0.2,2023-10
22,549394,2023-08-23,1755.63,Groceries,Bank Transfer,Fully Paid,0.2,2023-08
22,512689,2023-05-24,279.93,Shopping,Debit Card,Fully Paid,0.2,2023-05
22,816578,2023-11-12,3694.85,Shopping,Crypto,Fully Paid,0.2,2023-11
22,859363,2023-04-20,3243.63,Entertainment,Bank Transfer,Fully Paid,0.2,2023-04
22,939382,2023-10-26,4066.33,Shopping,Credit Card,Fully Paid,0.2,2023-10
22,405698,2023-02-13,2759.36,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-02
22,188064,2023-07-05,4749.06,Bills,Credit Card,Fully Paid,0.2,2023-07
22,948042,2023-05-08,422.92,Bills,Bank Transfer,Fully Paid,0.2,2023-05
22,485879,2023-01-20,1255.98,Loan Payment,Debit Card,Fully Paid,0.2,2023-01
22,984767,2023-05-21,832.97,Entertainment,Crypto,Fully Paid,0.2,2023-05
22,590688,2023-12-06,1567.07,Groceries,Debit Card,Fully Paid,0.2,2023-12
22,234521,2023-03-12,986.74,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-03
22,522813,2023-07-19,95.08,Shopping,Debit Card,Fully Paid,0.2,2023-07
22,279142,2023-06-05,4621.2,Healthcare,Debit Card,Fully Paid,0.2,2023-06
22,402412,2023-03-01,1802.56,Shopping,Mobile Wallet,Fully Paid,0.2,2023-03
22,469130,2023-03-22,1919.64,Shopping,Crypto,Fully Paid,0.2,2023-03
22,918146,2023-09-13,4457.58,Groceries,Bank Transfer,Fully Paid,0.2,2023-09
22,307812,2023-01-15,2213.16,Bills,Credit Card,Fully Paid,0.2,2023-01
22,126291,2023-09-09,3172.02,Healthcare,Credit Card,Fully Paid,0.2,2023-09
22,864101,2023-03-19,637.0,Loan Payment,Debit Card,Fully Paid,0.2,2023-03
23,896573,2023-09-04,4570.68,Loan Payment,Crypto,Fully Paid,0.2,2023-09
23,436509,2023-08-02,1189.62,Entertainment,Credit Card,Fully Paid,0.2,2023-08
23,289063,2023-07-15,3042.37,Bills,Bank Transfer,Fully Paid,0.2,2023-07
23,888039,2023-03-28,3410.87,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-03
23,536101,2023-10-23,1735.95,Bills,Bank Transfer,Fully Paid,0.2,2023-10
23,608914,2023-02-25,3268.08,Groceries,Credit Card,Fully Paid,0.2,2023-02
23,560983,2023-12-14,590.37,Healthcare,Bank Transfer,Fully Paid,0.2,2023-12
23,449074,2023-09-09,3039.19,Loan Payment,Crypto,Fully Paid,0.2,2023-09
23,326137,2023-11-16,624.56,Bills,Debit Card,Fully Paid,0.2,2023-11
23,121636,2023-10-16,1695.26,Shopping,Debit Card,Fully Paid,0.2,2023-10
23,404201,2023-03-13,2612.78,Groceries,Debit Card,Fully Paid,0.2,2023-03
23,920813,2023-08-03,3915.38,Entertainment,Crypto,Fully Paid,0.2,2023-08
23,764050,2023-11-12,4312.62,Shopping,Crypto,Fully Paid,0.2,2023-11
23,174725,2023-07-16,538.4,Healthcare,Bank Transfer,Fully Paid,0.2,2023-07
23,962768,2023-05-18,2133.7,Loan Payment,Mobile Wallet,Fully Paid,0.2,2023-05
23,266101,2023-04-04,2734.97,Bills,Debit Card,Fully Paid,0.2,2023-04
23,243430,2023-05-06,1257.92,Entertainment,Credit Card,Fully Paid,0.2,2023-05
23,752681,2023-08-20,3260.86,Healthcare,Mobile Wallet,Fully Paid,0.2,2023-08
23,658390,2023-07-07,4220.68,Shopping,Crypto,Fully Paid,0.2,2023-07
23,578106,2023-08-02,2240.41,Healthcare,Debit Card,Fully Paid,0.2,2023-08
23,349756,2023-09-20,1517.01,Loan Payment,Debit Card,Fully Paid,0.2,2023-09
23,370236,2023-04-05,2131.45,Healthcare,Bank Transfer,Fully Paid,0.2,2023-04
23,239934,2023-11-28,4212.68,Bills,Mobile Wallet,Fully Paid,0.2,2023-11
23,471461,2023-12-05,3354.7,Healthcare,Credit Card,Fully Paid,0.2,2023-12
24,912297,2023-06-13,4634.75,Healthcare,Debit Card,Charged Off,1.0,2023-06
24,964559,2023-02-10,1721.07,Loan Payment,Crypto,Charged Off,1.0,2023-02
24,572679,2023-07-19,3430.57,Loan Payment,Bank Transfer,Charged Off,1.0,2023-07
24,818472,2023-04-18,1580.07,Loan Payment,Mobile Wallet,Charged Off,1.0,2023-04
24,902650,2023-08-30,522.84,Bills,Crypto,Charged Off,1.0,2023-08
24,272714,2023-09-22,2567.79,Loan Payment,Bank Transfer,Charged Off,1.0,2023-09
24,428597,2023-07-09,4586.46,Loan Payment,Mobile Wallet,Charged Off,1.0,2023-07
24,882754,2023-10-31,2931.45,Groceries,Crypto,Charged Off,1.0,2023-10
24,469912,2023-12-05,1298.49,Groceries,Mobile Wallet,Charged Off,1.0,2023-12
24,793005,2023-09-04,3021.01,Loan Payment,Bank Transfer,Charged Off,1.0,2023-09
25,604042,2023-09-16,3308.48,Bills,Bank Transfer,Fully Paid,0.2,2023-09
25,459483,2023-12-14,4089.48,Bills,Debit Card,Fully Paid,0.2,2023-12
25,534665,2023-11-11,1797.91,Entertainment,Debit Card,Fully Paid,0.2,2023-11
25,202955,2023-03-08,531.49,Groceries,Bank Transfer,Fully Paid,0.2,2023-03
25,701156,2023-03-27,2234.04,Loan Payment,Crypto,Fully Paid,0.2,2023-03
25,452080,2023-03-31,2953.2,Entertainment,Bank Transfer,Fully Paid,0.2,2023-03
25,850793,2023-02-19,2154.36,Groceries,Debit Card,Fully Paid,0.2,2023-02
25,878556,2023-09-14,339.99,Groceries,Credit Card,Fully Paid,0.2,2023-09
25,543967,2023-08-10,1782.61,Bills,Bank Transfer,Fully Paid,0.2,2023-08
25,645363,2023-10-29,2076.88,Healthcare,Bank Transfer,Fully Paid,0.2,2023-10
25,162313,2023-05-12,885.76,Groceries,Bank Transfer,Fully Paid,0.2,2023-05
25,302081,2023-07-06,1143.91,Healthcare,Crypto,Fully Paid,0.2,2023-07
25,644363,2023-05-12,2702.01,Healthcare,Credit Card,Fully Paid,0.2,2023-05
25,294737,2023-05-13,1685.1,Entertainment,Bank Transfer,Fully Paid,0.2,2023-05
25,567858,2023-08-14,3345.99,Shopping,Bank Transfer,Fully Paid,0.2,2023-08
25,506033,2023-05-02,3266.08,Groceries,Credit Card,Fully Paid,0.2,2023-05
25,909774,2023-06-13,2757.86,Loan Payment,Credit Card,Fully Paid,0.2,2023-06
25,880660,2023-09-26,4412.28,Bills,Bank Transfer,Fully Paid,0.2,2023-09
25,677381,2023-04-20,3663.84,Loan Payment,Bank Transfer,Fully Paid,0.2,2023-04
25,147909,2023-04-17,2041.73,Bills,Crypto,Fully Paid,0.2,2023-04
25,897193,2023-02-01,1351.09,Bills,Crypto,Fully Paid,0.2,2023-02
25,961816,2023-02-09,663.87,Groceries,Debit Card,Fully Paid,0.2,2023-02
25,729481,2023-06-30,2158.73,Entertainment,Mobile Wallet,Fully Paid,0.2,2023-06
