user_id,total_spent,avg_transaction_value,transaction_count,unique_categories,most_used_payment_method,avg_risk_score,spending_trend,5D_vector
689,18665.6,2073.9555555555553,9,4,Credit Card,0.2,2.2069734354497728,"[0.2, np.float64(0.5738791623171935), 2.2069734354497728, 18665.6, 9]"
690,41692.520000000004,2779.5013333333336,15,5,Crypto,0.2,1.3458340251064393,"[0.2, np.float64(0.5738791623171935), 1.3458340251064393, 41692.520000000004, 15]"
691,63225.880000000005,2634.411666666667,24,6,Mobile Wallet,0.8000000000000002,0.6585833450782903,"[0.8000000000000002, np.float64(0.5738791623171935), 0.6585833450782903, 63225.880000000005, 24]"
692,43846.59,3372.814615384615,13,6,Credit Card,0.2,0.19047362908232035,"[0.2, np.float64(0.5738791623171935), 0.19047362908232035, 43846.59, 13]"
693,120871.69,2747.0838636363637,44,6,Bank Transfer,0.6,0.6438664544091384,"[0.6, np.float64(0.5738791623171935), 0.6438664544091384, 120871.69, 44]"
694,37845.11,2703.222142857143,14,5,Credit Card,0.4,3.5866507725996706,"[0.4, np.float64(0.5738791623171935), 3.5866507725996706, 37845.11, 14]"
695,58040.79,2638.217727272727,22,6,Bank Transfer,0.6,2.8001545208913003,"[0.6, np.float64(0.5738791623171935), 2.8001545208913003, 58040.79, 22]"
696,111754.24,2539.869090909091,44,6,Bank Transfer,0.4,0.7041897367372578,"[0.4, np.float64(0.5738791623171935), 0.7041897367372578, 111754.24, 44]"
697,20502.88,2278.097777777778,9,6,Debit Card,0.2,5.4094709164166295,"[0.2, np.float64(0.5738791623171935), 5.4094709164166295, 20502.88, 9]"
698,86317.76,2784.443870967742,31,6,Bank Transfer,0.6,1.039792947314966,"[0.6, np.float64(0.5738791623171935), 1.039792947314966, 86317.76, 31]"
699,16510.32,1651.032,10,6,Crypto,0.2,6.6583654326436505,"[0.2, np.float64(0.5738791623171935), 6.6583654326436505, 16510.32, 10]"
700,65149.31,2832.578695652174,23,6,Crypto,0.9,0.295268686342738,"[0.9, np.float64(0.5738791623171935), 0.295268686342738, 65149.31, 23]"
701,54245.04,2855.002105263158,19,6,Crypto,0.4,0.8292378923163383,"[0.4, np.float64(0.5738791623171935), 0.8292378923163383, 54245.04, 19]"
702,117846.03,2455.125625,48,6,Mobile Wallet,0.4000000000000001,1.1512899471576616,"[0.4000000000000001, np.float64(0.5738791623171935), 1.1512899471576616, 117846.03, 48]"
703,19590.33,2448.79125,8,5,Bank Transfer,1.0,1.8149598216795941,"[1.0, np.float64(0.5738791623171935), 1.8149598216795941, 19590.33, 8]"
704,64443.66,2301.559285714286,28,6,Bank Transfer,0.9,0.6515982432386375,"[0.9, np.float64(0.5738791623171935), 0.6515982432386375, 64443.66, 28]"
705,161136.44,3222.7288,50,6,Debit Card,0.2,0.4897128839639052,"[0.2, np.float64(0.5738791623171935), 0.4897128839639052, 161136.44, 50]"
706,69665.32,2247.2683870967744,31,6,Crypto,0.2,3.834183348714027,"[0.2, np.float64(0.5738791623171935), 3.834183348714027, 69665.32, 31]"
707,56406.58,2563.935454545455,22,6,Debit Card,0.7,0.7073002331058231,"[0.7, np.float64(0.5738791623171935), 0.7073002331058231, 56406.58, 22]"
708,12877.529999999999,2575.506,5,3,Mobile Wallet,0.4,2.3206454455673042,"[0.4, np.float64(0.5738791623171935), 2.3206454455673042, 12877.529999999999, 5]"
709,30851.43,2056.762,15,6,Credit Card,0.4,1.665320024568233,"[0.4, np.float64(0.5738791623171935), 1.665320024568233, 30851.43, 15]"
710,111129.12,2469.536,45,6,Crypto,0.4,0.6270705513720345,"[0.4, np.float64(0.5738791623171935), 0.6270705513720345, 111129.12, 45]"
711,109794.3,2287.38125,48,6,Credit Card,0.6,1.4504952057450917,"[0.6, np.float64(0.5738791623171935), 1.4504952057450917, 109794.3, 48]"
712,93176.35,2389.1371794871798,39,6,Bank Transfer,0.4,1.3261209942528123,"[0.4, np.float64(0.5738791623171935), 1.3261209942528123, 93176.35, 39]"
713,39122.04,2301.2964705882355,17,6,Debit Card,0.4,0.6167293099522697,"[0.4, np.float64(0.5738791623171935), 0.6167293099522697, 39122.04, 17]"
714,82828.11,2958.1467857142857,28,6,Mobile Wallet,0.4,0.7700438572941019,"[0.4, np.float64(0.5738791623171935), 0.7700438572941019, 82828.11, 28]"
715,83544.33,2610.7603125,32,6,Bank Transfer,0.2,0.8356403611571931,"[0.2, np.float64(0.5738791623171935), 0.8356403611571931, 83544.33, 32]"
716,123604.53,2575.094375,48,6,Bank Transfer,0.4000000000000001,1.2610651086316698,"[0.4000000000000001, np.float64(0.5738791623171935), 1.2610651086316698, 123604.53, 48]"
717,66412.97,2290.1024137931036,29,6,Crypto,0.4,1.9311331032608532,"[0.4, np.float64(0.5738791623171935), 1.9311331032608532, 66412.97, 29]"
718,73152.69,2612.5960714285716,28,6,Debit Card,0.4,0.9151671910001014,"[0.4, np.float64(0.5738791623171935), 0.9151671910001014, 73152.69, 28]"
719,56615.85,2461.558695652174,23,6,Debit Card,0.4,1.0083781735754933,"[0.4, np.float64(0.5738791623171935), 1.0083781735754933, 56615.85, 23]"
720,81083.22,2533.850625,32,6,Crypto,1.0,2.017533366621716,"[1.0, np.float64(0.5738791623171935), 2.017533366621716, 81083.22, 32]"
721,132395.8,2647.9159999999997,50,6,Credit Card,0.2,0.6757882092397128,"[0.2, np.float64(0.5738791623171935), 0.6757882092397128, 132395.8, 50]"
722,45221.43,2826.339375,16,6,Bank Transfer,1.0,1.086198394308237,"[1.0, np.float64(0.5738791623171935), 1.086198394308237, 45221.43, 16]"
723,38599.83,2969.2176923076922,13,6,Credit Card,0.2,0.41467273366929497,"[0.2, np.float64(0.5738791623171935), 0.41467273366929497, 38599.83, 13]"
724,69101.3,2467.9035714285715,28,6,Credit Card,0.9,2.018341497729894,"[0.9, np.float64(0.5738791623171935), 2.018341497729894, 69101.3, 28]"
725,26393.5,2639.35,10,4,Crypto,0.2,3.2241353069615104,"[0.2, np.float64(0.5738791623171935), 3.2241353069615104, 26393.5, 10]"
726,68494.3,2283.1433333333334,30,6,Crypto,0.4,1.0032631407687869,"[0.4, np.float64(0.5738791623171935), 1.0032631407687869, 68494.3, 30]"
727,36516.15,2282.259375,16,5,Bank Transfer,0.2,1.2947314221063666,"[0.2, np.float64(0.5738791623171935), 1.2947314221063666, 36516.15, 16]"
728,108226.37,2254.7160416666666,48,6,Crypto,0.6999999999999998,0.8994899531019893,"[0.6999999999999998, np.float64(0.5738791623171935), 0.8994899531019893, 108226.37, 48]"
729,71142.1,2453.1758620689657,29,6,Debit Card,0.4,1.6527700431924048,"[0.4, np.float64(0.5738791623171935), 1.6527700431924048, 71142.1, 29]"
730,111991.67,2488.7037777777778,45,6,Debit Card,0.2,1.0980939025096732,"[0.2, np.float64(0.5738791623171935), 1.0980939025096732, 111991.67, 45]"
731,51201.44,3011.849411764706,17,5,Bank Transfer,0.4,0.7213492141322128,"[0.4, np.float64(0.5738791623171935), 0.7213492141322128, 51201.44, 17]"
732,41813.18,2459.5988235294117,17,5,Credit Card,0.4,5.688954960548223,"[0.4, np.float64(0.5738791623171935), 5.688954960548223, 41813.18, 17]"
733,95085.07,2023.086595744681,47,6,Bank Transfer,0.4,2.367636825342517,"[0.4, np.float64(0.5738791623171935), 2.367636825342517, 95085.07, 47]"
734,47360.44,2631.1355555555556,18,6,Credit Card,0.2,1.5164598202554338,"[0.2, np.float64(0.5738791623171935), 1.5164598202554338, 47360.44, 18]"
735,85016.9,2656.778125,32,6,Crypto,0.2,3.0354119855919808,"[0.2, np.float64(0.5738791623171935), 3.0354119855919808, 85016.9, 32]"
736,98946.23999999999,2301.0753488372093,43,6,Bank Transfer,0.6,1.006597750495494,"[0.6, np.float64(0.5738791623171935), 1.006597750495494, 98946.23999999999, 43]"
737,96536.72,2475.3005128205127,39,6,Credit Card,0.2,1.0028754289435327,"[0.2, np.float64(0.5738791623171935), 1.0028754289435327, 96536.72, 39]"
738,55321.75,2766.0875,20,6,Bank Transfer,0.9,1.6596987845379587,"[0.9, np.float64(0.5738791623171935), 1.6596987845379587, 55321.75, 20]"
739,96013.61,2133.635777777778,45,6,Bank Transfer,0.4,1.6031709876697902,"[0.4, np.float64(0.5738791623171935), 1.6031709876697902, 96013.61, 45]"
740,25182.11,2518.2110000000002,10,5,Credit Card,0.2,0.3940507344719984,"[0.2, np.float64(0.5738791623171935), 0.3940507344719984, 25182.11, 10]"
741,67344.94,2928.0408695652177,23,6,Mobile Wallet,0.2,0.465705597028488,"[0.2, np.float64(0.5738791623171935), 0.465705597028488, 67344.94, 23]"
742,28588.78,2598.98,11,6,Mobile Wallet,0.4,1.1388853390473994,"[0.4, np.float64(0.5738791623171935), 1.1388853390473994, 28588.78, 11]"
743,109234.27,2275.7139583333333,48,6,Credit Card,0.20000000000000004,1.5119819897470412,"[0.20000000000000004, np.float64(0.5738791623171935), 1.5119819897470412, 109234.27, 48]"
744,50584.15,2529.2075,20,5,Bank Transfer,0.4,0.23403378380481007,"[0.4, np.float64(0.5738791623171935), 0.23403378380481007, 50584.15, 20]"
745,12090.27,1727.1814285714286,7,4,Credit Card,0.2,2.0950649158744805,"[0.2, np.float64(0.5738791623171935), 2.0950649158744805, 12090.27, 7]"
746,116382.82,2645.064090909091,44,6,Crypto,0.4,0.6614727559452406,"[0.4, np.float64(0.5738791623171935), 0.6614727559452406, 116382.82, 44]"
747,82285.64,2351.018285714286,35,6,Bank Transfer,0.4,0.9728055303073866,"[0.4, np.float64(0.5738791623171935), 0.9728055303073866, 82285.64, 35]"
748,54103.73,2003.841851851852,27,6,Debit Card,0.4,1.8181126209565572,"[0.4, np.float64(0.5738791623171935), 1.8181126209565572, 54103.73, 27]"
749,15156.76,1894.595,8,4,Credit Card,0.2,0.13850649912561994,"[0.2, np.float64(0.5738791623171935), 0.13850649912561994, 15156.76, 8]"
750,42673.84,2510.225882352941,17,6,Bank Transfer,0.4,2.3482744372203888,"[0.4, np.float64(0.5738791623171935), 2.3482744372203888, 42673.84, 17]"
751,65733.54,2629.3415999999997,25,6,Debit Card,0.4,2.0372397566432254,"[0.4, np.float64(0.5738791623171935), 2.0372397566432254, 65733.54, 25]"
752,94633.93,2867.694848484848,33,6,Mobile Wallet,0.8,1.5907558863621936,"[0.8, np.float64(0.5738791623171935), 1.5907558863621936, 94633.93, 33]"
753,120394.37,2561.582340425532,47,6,Crypto,0.5,0.5042292679356446,"[0.5, np.float64(0.5738791623171935), 0.5042292679356446, 120394.37, 47]"
754,80051.42,2354.4535294117645,34,6,Debit Card,0.2,0.5154260786286149,"[0.2, np.float64(0.5738791623171935), 0.5154260786286149, 80051.42, 34]"
755,3176.46,529.41,6,4,Credit Card,0.6,0.6034611062639402,"[0.6, np.float64(0.5738791623171935), 0.6034611062639402, 3176.46, 6]"
756,50065.25,2176.75,23,6,Crypto,0.2,2.6765052862624894,"[0.2, np.float64(0.5738791623171935), 2.6765052862624894, 50065.25, 23]"
757,22423.550000000003,2242.3550000000005,10,6,Bank Transfer,0.2,1.6449192247173858,"[0.2, np.float64(0.5738791623171935), 1.6449192247173858, 22423.550000000003, 10]"
758,59770.73,2134.6689285714288,28,6,Credit Card,0.2,0.5657882872805226,"[0.2, np.float64(0.5738791623171935), 0.5657882872805226, 59770.73, 28]"
759,31356.83,2090.4553333333333,15,6,Bank Transfer,0.9,2.624321089622864,"[0.9, np.float64(0.5738791623171935), 2.624321089622864, 31356.83, 15]"
760,105637.59999999999,2347.502222222222,45,6,Debit Card,0.4,1.3949387096479056,"[0.4, np.float64(0.5738791623171935), 1.3949387096479056, 105637.59999999999, 45]"
761,31752.3,1867.7823529411764,17,6,Crypto,0.9,1.1812940789498063,"[0.9, np.float64(0.5738791623171935), 1.1812940789498063, 31752.3, 17]"
762,90850.85,2455.4283783783785,37,6,Bank Transfer,0.2,2.0339082621869533,"[0.2, np.float64(0.5738791623171935), 2.0339082621869533, 90850.85, 37]"
763,121201.75,2525.0364583333335,48,6,Credit Card,0.4000000000000001,2.0583017517746485,"[0.4000000000000001, np.float64(0.5738791623171935), 2.0583017517746485, 121201.75, 48]"
764,72377.14,2010.476111111111,36,6,Crypto,0.2,3.506699565223382,"[0.2, np.float64(0.5738791623171935), 3.506699565223382, 72377.14, 36]"
765,20525.0,2932.1428571428573,7,5,Crypto,0.4,1.356385895289959,"[0.4, np.float64(0.5738791623171935), 1.356385895289959, 20525.0, 7]"
766,18563.260000000002,2651.894285714286,7,4,Crypto,0.2,1.5347846966334397,"[0.2, np.float64(0.5738791623171935), 1.5347846966334397, 18563.260000000002, 7]"
767,45607.06,3040.4706666666666,15,6,Debit Card,0.4,0.1878968690733341,"[0.4, np.float64(0.5738791623171935), 0.1878968690733341, 45607.06, 15]"
768,55969.13,2665.1966666666667,21,4,Debit Card,0.6,0.97385620254218,"[0.6, np.float64(0.5738791623171935), 0.97385620254218, 55969.13, 21]"
769,28488.51,2848.8509999999997,10,5,Bank Transfer,0.4,3.2935946353345007,"[0.4, np.float64(0.5738791623171935), 3.2935946353345007, 28488.51, 10]"
770,80463.37,2774.598965517241,29,6,Debit Card,0.2,2.8537791418570215,"[0.2, np.float64(0.5738791623171935), 2.8537791418570215, 80463.37, 29]"
771,102212.9,2492.9975609756098,41,6,Bank Transfer,0.20000000000000004,1.7537258358854633,"[0.20000000000000004, np.float64(0.5738791623171935), 1.7537258358854633, 102212.9, 41]"
772,62366.22,2398.7007692307693,26,6,Credit Card,0.9000000000000001,1.1734140210768615,"[0.9000000000000001, np.float64(0.5738791623171935), 1.1734140210768615, 62366.22, 26]"
773,42389.21,2825.947333333333,15,5,Mobile Wallet,0.2,0.2349647506616164,"[0.2, np.float64(0.5738791623171935), 0.2349647506616164, 42389.21, 15]"
774,59597.82,2708.991818181818,22,6,Credit Card,0.2,3.158214055965181,"[0.2, np.float64(0.5738791623171935), 3.158214055965181, 59597.82, 22]"
775,46908.36,2606.02,18,5,Bank Transfer,0.4,0.40034922145562535,"[0.4, np.float64(0.5738791623171935), 0.40034922145562535, 46908.36, 18]"
776,27970.09,2797.009,10,5,Mobile Wallet,0.6,0.22015634370827072,"[0.6, np.float64(0.5738791623171935), 0.22015634370827072, 27970.09, 10]"
777,113565.84999999999,2641.0662790697675,43,6,Debit Card,0.6,1.2817258344818698,"[0.6, np.float64(0.5738791623171935), 1.2817258344818698, 113565.84999999999, 43]"
778,86252.18,2053.623333333333,42,6,Debit Card,0.4,2.1040916377250443,"[0.4, np.float64(0.5738791623171935), 2.1040916377250443, 86252.18, 42]"
779,59030.590000000004,2683.2086363636367,22,5,Credit Card,0.9,0.6517258294816269,"[0.9, np.float64(0.5738791623171935), 0.6517258294816269, 59030.590000000004, 22]"
780,108189.88,2638.77756097561,41,6,Mobile Wallet,0.4000000000000001,1.3965844302569599,"[0.4000000000000001, np.float64(0.5738791623171935), 1.3965844302569599, 108189.88, 41]"
781,120477.77,2409.5554,50,6,Crypto,0.2,0.8341778300539044,"[0.2, np.float64(0.5738791623171935), 0.8341778300539044, 120477.77, 50]"
782,36945.86,2173.2858823529414,17,6,Credit Card,0.9,1.231408315095091,"[0.9, np.float64(0.5738791623171935), 1.231408315095091, 36945.86, 17]"
783,50662.770000000004,2980.1629411764707,17,5,Debit Card,0.9,1.6782269925479374,"[0.9, np.float64(0.5738791623171935), 1.6782269925479374, 50662.770000000004, 17]"
784,104275.64,2266.8617391304347,46,6,Crypto,0.4,0.9688366143609158,"[0.4, np.float64(0.5738791623171935), 0.9688366143609158, 104275.64, 46]"
785,88485.03,2106.7864285714286,42,6,Bank Transfer,0.4,1.1230092944858059,"[0.4, np.float64(0.5738791623171935), 1.1230092944858059, 88485.03, 42]"
786,71509.89,2383.663,30,6,Bank Transfer,0.4,2.555772763541316,"[0.4, np.float64(0.5738791623171935), 2.555772763541316, 71509.89, 30]"
787,22871.46,2079.223636363636,11,5,Bank Transfer,0.4,2.1751023604155355,"[0.4, np.float64(0.5738791623171935), 2.1751023604155355, 22871.46, 11]"
788,69876.41,2588.015185185185,27,6,Credit Card,0.4,0.29978925514231125,"[0.4, np.float64(0.5738791623171935), 0.29978925514231125, 69876.41, 27]"
789,100079.86,2859.4245714285717,35,6,Credit Card,0.4,0.7104458205218723,"[0.4, np.float64(0.5738791623171935), 0.7104458205218723, 100079.86, 35]"
790,129356.59,2752.2678723404256,47,6,Mobile Wallet,0.2,0.9863308854641994,"[0.2, np.float64(0.5738791623171935), 0.9863308854641994, 129356.59, 47]"
791,82683.4,3180.130769230769,26,6,Bank Transfer,0.5,2.5648009568305103,"[0.5, np.float64(0.5738791623171935), 2.5648009568305103, 82683.4, 26]"
792,95557.62,2895.6854545454544,33,6,Debit Card,0.4,0.45984216946667844,"[0.4, np.float64(0.5738791623171935), 0.45984216946667844, 95557.62, 33]"
793,21591.97,1542.2835714285716,14,6,Crypto,0.2,4.234098416621782,"[0.2, np.float64(0.5738791623171935), 4.234098416621782, 21591.97, 14]"
794,25106.73,2789.6366666666668,9,4,Bank Transfer,0.2,0.862697252067221,"[0.2, np.float64(0.5738791623171935), 0.862697252067221, 25106.73, 9]"
795,135587.94,2711.7588,50,6,Credit Card,0.2,1.122615751989724,"[0.2, np.float64(0.5738791623171935), 1.122615751989724, 135587.94, 50]"
796,60048.96,2859.4742857142855,21,6,Bank Transfer,0.6,1.8347214681137392,"[0.6, np.float64(0.5738791623171935), 1.8347214681137392, 60048.96, 21]"
797,93601.55,2340.03875,40,6,Mobile Wallet,0.4,3.949725994292702,"[0.4, np.float64(0.5738791623171935), 3.949725994292702, 93601.55, 40]"
798,29891.61,2717.4190909090908,11,6,Credit Card,0.4,0.4057519324405338,"[0.4, np.float64(0.5738791623171935), 0.4057519324405338, 29891.61, 11]"
799,67737.25,3078.965909090909,22,6,Credit Card,0.4,2.571340985816654,"[0.4, np.float64(0.5738791623171935), 2.571340985816654, 67737.25, 22]"
800,62496.54,2840.751818181818,22,6,Credit Card,0.4,0.5001795213356627,"[0.4, np.float64(0.5738791623171935), 0.5001795213356627, 62496.54, 22]"
801,79189.46,2199.7072222222223,36,6,Mobile Wallet,0.8999999999999999,1.3316477583843656,"[0.8999999999999999, np.float64(0.5738791623171935), 1.3316477583843656, 79189.46, 36]"
802,29508.210000000003,2107.729285714286,14,6,Bank Transfer,0.2,1.6638525467643368,"[0.2, np.float64(0.5738791623171935), 1.6638525467643368, 29508.210000000003, 14]"
803,63652.619999999995,2652.1924999999997,24,6,Bank Transfer,0.9,1.249589331701851,"[0.9, np.float64(0.5738791623171935), 1.249589331701851, 63652.619999999995, 24]"
804,39282.82,2618.8546666666666,15,6,Mobile Wallet,0.4,1.498651489677442,"[0.4, np.float64(0.5738791623171935), 1.498651489677442, 39282.82, 15]"
805,78750.26,2540.330967741935,31,6,Debit Card,0.2,1.2794406511971774,"[0.2, np.float64(0.5738791623171935), 1.2794406511971774, 78750.26, 31]"
806,107566.82,2151.3364,50,6,Bank Transfer,0.2,0.9628712101485956,"[0.2, np.float64(0.5738791623171935), 0.9628712101485956, 107566.82, 50]"
807,13724.49,1960.6414285714286,7,4,Bank Transfer,0.4,-0.1454253171671685,"[0.4, np.float64(0.5738791623171935), -0.1454253171671685, 13724.49, 7]"
808,64166.46,2376.5355555555557,27,6,Debit Card,0.4,4.0290317235342235,"[0.4, np.float64(0.5738791623171935), 4.0290317235342235, 64166.46, 27]"
809,75697.76,2610.2675862068963,29,6,Debit Card,0.4,0.45289319269491574,"[0.4, np.float64(0.5738791623171935), 0.45289319269491574, 75697.76, 29]"
810,94436.53,2360.91325,40,6,Crypto,1.0,0.6863901546721026,"[1.0, np.float64(0.5738791623171935), 0.6863901546721026, 94436.53, 40]"
811,123819.48,2691.7278260869566,46,6,Bank Transfer,0.6,2.5541715779597585,"[0.6, np.float64(0.5738791623171935), 2.5541715779597585, 123819.48, 46]"
812,52677.92,2394.450909090909,22,6,Mobile Wallet,0.2,1.0453485949244334,"[0.2, np.float64(0.5738791623171935), 1.0453485949244334, 52677.92, 22]"
813,24707.78,2745.3088888888888,9,5,Debit Card,0.2,0.06780350211927728,"[0.2, np.float64(0.5738791623171935), 0.06780350211927728, 24707.78, 9]"
814,121004.89,2750.1111363636364,44,6,Mobile Wallet,0.4,1.777735825587636,"[0.4, np.float64(0.5738791623171935), 1.777735825587636, 121004.89, 44]"
815,128779.53,2575.5906,50,6,Credit Card,0.4,1.0690178526504241,"[0.4, np.float64(0.5738791623171935), 1.0690178526504241, 128779.53, 50]"
816,88299.23,2207.4807499999997,40,6,Bank Transfer,0.2,2.1665402168621095,"[0.2, np.float64(0.5738791623171935), 2.1665402168621095, 88299.23, 40]"
817,114531.05,2337.3683673469386,49,6,Credit Card,0.4,0.8112968220055333,"[0.4, np.float64(0.5738791623171935), 0.8112968220055333, 114531.05, 49]"
818,99575.43,2553.2161538461537,39,6,Mobile Wallet,0.2,0.7334698613858669,"[0.2, np.float64(0.5738791623171935), 0.7334698613858669, 99575.43, 39]"
819,54416.23,2365.923043478261,23,6,Mobile Wallet,0.4,0.15099650893718197,"[0.4, np.float64(0.5738791623171935), 0.15099650893718197, 54416.23, 23]"
820,108680.27,2217.9646938775513,49,6,Mobile Wallet,0.2,0.8621107205905547,"[0.2, np.float64(0.5738791623171935), 0.8621107205905547, 108680.27, 49]"
821,45341.200000000004,2667.129411764706,17,6,Bank Transfer,0.4,1.521550551636765,"[0.4, np.float64(0.5738791623171935), 1.521550551636765, 45341.200000000004, 17]"
822,127387.23,2895.164318181818,44,6,Mobile Wallet,0.4,0.7902074843717458,"[0.4, np.float64(0.5738791623171935), 0.7902074843717458, 127387.23, 44]"
823,95976.27,2822.8314705882353,34,6,Mobile Wallet,0.2,0.6639910963425489,"[0.2, np.float64(0.5738791623171935), 0.6639910963425489, 95976.27, 34]"
824,63164.01,2178.0693103448275,29,6,Credit Card,0.2,1.5495521496564684,"[0.2, np.float64(0.5738791623171935), 1.5495521496564684, 63164.01, 29]"
825,74561.31,2485.377,30,6,Bank Transfer,0.4,1.041029304619475,"[0.4, np.float64(0.5738791623171935), 1.041029304619475, 74561.31, 30]"
826,86112.23,2152.80575,40,6,Debit Card,0.6,1.6039831426011155,"[0.6, np.float64(0.5738791623171935), 1.6039831426011155, 86112.23, 40]"
827,87467.97,2915.599,30,6,Bank Transfer,0.4,0.5147342357641345,"[0.4, np.float64(0.5738791623171935), 0.5147342357641345, 87467.97, 30]"
828,77193.48,2573.116,30,6,Debit Card,0.4,0.9486496851060968,"[0.4, np.float64(0.5738791623171935), 0.9486496851060968, 77193.48, 30]"
829,90028.04,2369.1589473684207,38,6,Bank Transfer,0.6,1.3921836916229093,"[0.6, np.float64(0.5738791623171935), 1.3921836916229093, 90028.04, 38]"
830,81769.93000000001,2555.3103125000002,32,6,Credit Card,0.2,1.3174555398407464,"[0.2, np.float64(0.5738791623171935), 1.3174555398407464, 81769.93000000001, 32]"
831,74190.19,2473.0063333333333,30,6,Bank Transfer,0.4,1.3569177192465989,"[0.4, np.float64(0.5738791623171935), 1.3569177192465989, 74190.19, 30]"
832,12039.31,1719.9014285714286,7,4,Debit Card,0.4,2.8160240183374157,"[0.4, np.float64(0.5738791623171935), 2.8160240183374157, 12039.31, 7]"
833,109072.24,2536.5637209302326,43,6,Crypto,0.19999999999999998,1.0967492474431462,"[0.19999999999999998, np.float64(0.5738791623171935), 1.0967492474431462, 109072.24, 43]"
834,72491.51,2265.3596875,32,6,Debit Card,0.9,1.9488557260936026,"[0.9, np.float64(0.5738791623171935), 1.9488557260936026, 72491.51, 32]"
835,114613.4,2865.335,40,6,Bank Transfer,0.9,0.9496542078774078,"[0.9, np.float64(0.5738791623171935), 0.9496542078774078, 114613.4, 40]"
836,77784.54,1944.6135,40,6,Mobile Wallet,0.2,1.3675244037081116,"[0.2, np.float64(0.5738791623171935), 1.3675244037081116, 77784.54, 40]"
837,111355.72,2530.811818181818,44,6,Mobile Wallet,0.2,1.8004908167172127,"[0.2, np.float64(0.5738791623171935), 1.8004908167172127, 111355.72, 44]"
838,109098.84,2597.5914285714284,42,6,Credit Card,0.4,1.6527707447743372,"[0.4, np.float64(0.5738791623171935), 1.6527707447743372, 109098.84, 42]"
839,88408.9,2326.5499999999997,38,6,Bank Transfer,0.2,2.2509815997628677,"[0.2, np.float64(0.5738791623171935), 2.2509815997628677, 88408.9, 38]"
840,9593.24,1918.648,5,4,Credit Card,0.9,-0.060724248513495144,"[0.9, np.float64(0.5738791623171935), -0.060724248513495144, 9593.24, 5]"
841,111507.51,2534.261590909091,44,6,Credit Card,0.4,1.0242720614022707,"[0.4, np.float64(0.5738791623171935), 1.0242720614022707, 111507.51, 44]"
842,51119.11,2323.595909090909,22,6,Crypto,0.2,1.2516783660186572,"[0.2, np.float64(0.5738791623171935), 1.2516783660186572, 51119.11, 22]"
843,78869.39,2253.4111428571427,35,6,Bank Transfer,0.4,2.0846238578973804,"[0.4, np.float64(0.5738791623171935), 2.0846238578973804, 78869.39, 35]"
844,106495.74,2730.6600000000003,39,6,Bank Transfer,0.2,2.71650140030027,"[0.2, np.float64(0.5738791623171935), 2.71650140030027, 106495.74, 39]"
845,85548.75,2376.3541666666665,36,6,Bank Transfer,0.4,1.2154508805385582,"[0.4, np.float64(0.5738791623171935), 1.2154508805385582, 85548.75, 36]"
846,26879.010000000002,2687.9010000000003,10,3,Credit Card,0.4,0.27045000478626685,"[0.4, np.float64(0.5738791623171935), 0.27045000478626685, 26879.010000000002, 10]"
847,90194.34,2733.161818181818,33,6,Credit Card,0.9,0.8399952323061358,"[0.9, np.float64(0.5738791623171935), 0.8399952323061358, 90194.34, 33]"
848,113172.33,2694.5792857142856,42,6,Crypto,0.4,0.3861726490585272,"[0.4, np.float64(0.5738791623171935), 0.3861726490585272, 113172.33, 42]"
849,85628.5,2038.7738095238096,42,6,Bank Transfer,0.2,0.9871225687069667,"[0.2, np.float64(0.5738791623171935), 0.9871225687069667, 85628.5, 42]"
850,65111.48,2325.4100000000003,28,6,Crypto,0.6,1.4406679480195375,"[0.6, np.float64(0.5738791623171935), 1.4406679480195375, 65111.48, 28]"
851,73856.3,2238.069696969697,33,6,Mobile Wallet,0.2,0.97269800647896,"[0.2, np.float64(0.5738791623171935), 0.97269800647896, 73856.3, 33]"
852,77031.37,2484.8829032258063,31,6,Crypto,0.7,1.2818413243401834,"[0.7, np.float64(0.5738791623171935), 1.2818413243401834, 77031.37, 31]"
853,68565.93,2856.9137499999997,24,6,Crypto,0.4000000000000001,0.3065355231900377,"[0.4000000000000001, np.float64(0.5738791623171935), 0.3065355231900377, 68565.93, 24]"
854,29917.670000000002,2493.139166666667,12,5,Bank Transfer,0.4000000000000001,0.8376276453976882,"[0.4000000000000001, np.float64(0.5738791623171935), 0.8376276453976882, 29917.670000000002, 12]"
855,80203.38,2765.6337931034486,29,6,Crypto,0.2,0.5632620679185094,"[0.2, np.float64(0.5738791623171935), 0.5632620679185094, 80203.38, 29]"
856,40157.21,2509.825625,16,5,Crypto,0.4,0.4755370000433877,"[0.4, np.float64(0.5738791623171935), 0.4755370000433877, 40157.21, 16]"
857,62872.94,2619.7058333333334,24,6,Bank Transfer,0.6,1.3847194990193759,"[0.6, np.float64(0.5738791623171935), 1.3847194990193759, 62872.94, 24]"
858,46583.21,2587.956111111111,18,6,Mobile Wallet,0.2,0.8079073538851089,"[0.2, np.float64(0.5738791623171935), 0.8079073538851089, 46583.21, 18]"
859,133907.91,2678.1582,50,6,Crypto,0.4,0.954887639420069,"[0.4, np.float64(0.5738791623171935), 0.954887639420069, 133907.91, 50]"
860,108312.87,2641.7773170731707,41,6,Crypto,0.4000000000000001,2.649654717321019,"[0.4000000000000001, np.float64(0.5738791623171935), 2.649654717321019, 108312.87, 41]"
